name,latitude,longitude,is_similar
oJCeRlktyQyHbXS,13.09110306,77.49543606,0
jxWFqREAeDtAgXI,12.94020928,77.51481471,0
kGBtHeuMpmHgpEq,13.05835581,77.68741838,0
yOuhGskMkKqrSXM,12.91691857,77.71508756,0
emDdDcFGYYqrVOO,12.92428974,77.45344438,0
lHNjSOmtfxpNnbT,12.90349209,77.52921367,0
xMezibpwlNVqngX,12.95959121,77.63745045,0
gndnSitDSjDFeaW,12.88514945,77.74321955,0
wiMprKarbLEQLwI,12.90287436,77.49675811,0
ksyFNqKAPdThAWN,12.86426563,77.73271906,0
xnbhgsiIJAPeTqa,12.86791769,77.55006627,0
AxipFwLmDyvRGjR,12.91061818,77.56472699,0
EPNizAEmwcDPCVM,12.89927637,77.62636814,0
LoZRugDaZMiyUllk,12.92601332,77.72910756,1
LoZRugDaZMiyUll,12.92611489,77.72900642,1
WYsXcYMfbZnbzJj,13.07559537,77.51300379,0
VzzYSTzgSMjbtGU,12.9522726,77.73806665,0
JYlFwbtPrweCBKj,13.09217247,77.64530465,0
oezEyHeDVOrYAFEf,13.01163494,77.67431669,1
oezEyHeDVOrYAFE,13.01193658,77.67344414,1
meFZKKwAxeilIPM,12.85824685,77.52395831,0
UHlPwVoiuYKgYoM,13.087243,77.52487496,0
WPZRoaYMTsQMVpup,12.98120308,77.54479952,1
WPZRoaYMTsQMVpu,12.98145711,77.54394672,1
sfPHqOPCPxGZxlw,12.91069179,77.69617678,0
xfPXOmmRwWGpDiE,13.01780638,77.5837587,0
DvErJmjgPevlfD,12.92346141,77.589582,1
DvErJmjgPeavlfD,12.92331371,77.5890497,1
nWDUOqdEvnKsWsJB,12.97935839,77.72664801,1
nWDUOqdEvnKsWsJ,12.97948797,77.72677598,1
tVcDlOFGDstwYGJ,13.00038452,77.51029904,0
aAvzrrdaQOqVTup,13.02456447,77.46613449,0
tniQsLbPfCetrVe,13.09428851,77.69295218,0
zVEEzCHEcXuHXUt,12.92914066,77.6477874,0
LTYuLaIQBJjvbBK,13.06227936,77.58900499,0
VZGEVnXHWxFyvNF,12.96606167,77.5496742,0
NbLRLaMZeWKpvpm,12.97097488,77.44983593,0
BPRmOjhYDsaQrVV,12.97064111,77.6917825,0
mDLNrrhYNkrBkVb,13.02030786,77.48933235,0
uMXTMKgCKAGzAo,12.93222482,77.68792414,1
uMXTMKgCKAGzwAo,12.9327304,77.68695216,1
KNvRCdOeWjIHrYu,12.92339822,77.69136667,0
FwItzhQnBatRGFO,13.07856119,77.5082413,0
RyuoYrLbdXCnnKXl,12.93386857,77.58169025,1
RyuoYrLbdXCnnKX,12.93448657,77.58256404,1
PYVftAEymeiwqUE,12.97563817,77.68476774,0
zhePgiNmiHoHYQ,12.93000126,77.49238942,1
zhePgiNVmiHoHYQ,12.93033944,77.49338719,1
djsDYaOghYsXcUu,12.89546962,77.51538949,0
zbxoxZnHvpKNCHH,13.02386143,77.60888244,0
JzIqAQKJfpeoDmfT,12.96046967,77.5652909,1
JzIqAQKJfpeoDmf,12.96051297,77.56452284,1
zQqFVILLlYACpKy,13.03828681,77.52284241,0
yoTnRfYevhoTAKa,13.0363381,77.6597102,0
mwsvActWvYkMSwX,13.02885446,77.56633839,0
ScUGkxZliMNHayh,12.87579816,77.67515722,0
mqOhlXXkbVkWwLH,12.90974568,77.67659868,0
PccAkEBKWWHkdhm,12.89181988,77.6529434,0
EXCPcptWVjQDHDvL,13.00688557,77.51718984,1
EXCPcptWVjQDHDv,13.00764857,77.51736854,1
SORAKXFwsmJYLNR,12.95661107,77.70241177,0
pdxEpcBPbNMMJzK,12.91510071,77.66882873,0
wevjuaOBJKHsdyp,13.02258042,77.53549344,0
yzkDhRtIxnwzfkJ,12.85434546,77.50340975,0
AcXZQdYMIluFDXX,12.94942738,77.55284313,0
bHyBHrVfbFQxlSi,13.02068056,77.70217113,0
ADQmmRLOfeMgzlV,12.99525258,77.6861438,0
hYsPwzsWDbYgAAnd,13.049049,77.45771223,1
hYsPwzsWDbYgAAn,13.04886879,77.45725919,1
aybjqCNLZbgrUfH,13.03104455,77.66156121,0
RJJTwBGiGfvZCtN,12.98380425,77.54985247,0
rSOgpfYnqZLQBPs,13.04315419,77.66316387,0
qfLedzHxgHYWsvq,13.02329269,77.6178764,0
RwJKzpaxklhjesi,13.05537068,77.57116318,0
wsfgWzAWOsnNIhh,13.02900927,77.47728534,0
FnGAoLbiMJMdKtY,12.90177978,77.66810575,0
NCpYrtmwyypFKjH,12.97829814,77.52987753,0
BhCCfFMNtHCFxsl,12.87495263,77.5961781,0
iBirySoxFodbfspi,12.90364987,77.52563437,1
iBirySoxFodbfsp,12.90283271,77.52655161,1
foBQznTbOvZwGG,12.91685934,77.65687615,1
foBQznTbOvZwGGB,12.91601352,77.6570771,1
GiHbrEOEfxfvseV,13.02481802,77.54999333,0
BzVaRJfRPKuhpCl,12.9554251,77.55852458,0
XSqodiQhgrHXiSd,12.88836859,77.56171306,0
BoWRiJHMgVOZyn,12.93553282,77.70905832,1
BoWRiJHMgVOZynC,12.93480984,77.70823792,1
VvGLNoGKXNVyoxE,12.94521981,77.59093444,0
VvcOsMIhONedxaF,12.85934411,77.60146766,0
pVomjCFCJrrbygn,13.06476168,77.68927759,0
KtEnHQdOZUmVQaY,12.86205472,77.71751387,0
drPaLePSxVEiWOV,13.04145236,77.45549194,0
wvZOXJhDTDlmZhg,13.090759,77.60381873,0
IbIdTCcpuVagZfu,12.93733952,77.44596792,0
acxmwITjTdMqWEF,13.08923229,77.61368825,0
JWNIUUseMnaVWvPJ,13.03409998,77.54836973,1
JWNIUUseMnaVWvP,13.03331377,77.54835317,1
vmYKIgypQphLue,12.905965,77.70177179,1
vmYRKIgypQphLue,12.9061545,77.70208383,1
kDCdycuIJCkWSCC,12.90940015,77.50590825,0
lqknFPakAOuhQCb,12.97610631,77.48960526,0
TeKHvbebDfyLIxu,13.05704688,77.64784391,0
FKRKVcjuHGMIMFw,12.89855052,77.48462855,0
JJUuUXPdHyTbpWT,13.03614875,77.6994862,0
bmmsuKeQPkivVGU,13.06049985,77.72834135,0
iozNiQtsHZFdfDb,12.92434158,77.52994542,0
ksFfSXQGTeLcMXu,12.99080923,77.48966222,0
dQPIIEMGZTUBokX,13.03985282,77.53818608,0
DcmvTQYnpMuEYVT,12.92406013,77.61851306,0
TiSTNWrVPXfqceM,13.04712494,77.58910573,0
hppPdpLwIrORjVu,13.0376953,77.53815457,0
FGBunUolhnkXbqn,13.09347318,77.69206594,0
JspFpKZBgApRRQO,12.96411661,77.67489491,0
LlmLPGYCLgKwgsm,13.03966099,77.50393718,0
tlsRDyenYjfiYbUK,13.0632845,77.61589982,1
tlsRDyenYjfiYbU,13.06380147,77.61535911,1
aohCRUmtFMCcwwl,12.98923743,77.69212911,0
ZjzsjdpvzAoWHzT,13.01837529,77.49883342,0
rqZeHwWrZFNeIxZ,12.92615263,77.49275367,0
gEQBUndMbtEObwJ,13.01245424,77.73358963,0
LrEaXBaBUHuFKF,13.09019662,77.70630753,1
LrEaXBaBUHuFDKF,13.09057373,77.7067893,1
ZoEkMkdmnSADJQm,13.09656454,77.51369709,0
jqmaArBwDxSAhGS,12.91059107,77.71836704,0
MOESsfQWFxELZCE,12.92150934,77.4558574,0
YQzsmFdVkFjZbU,12.92482327,77.61713622,1
YQzsmFdVkkFjZbU,12.92461256,77.61694441,1
UbgDvKUHzRxiyTq,13.09270604,77.62910887,0
TCXjnNpgoqlowkP,12.97942119,77.70769519,0
IQVseKMSAjddGhO,12.90465379,77.48833321,0
inCrzStkJhIHruZW,12.89127621,77.52945917,1
inCrzStkJhIHruZ,12.8912833,77.52901057,1
bYMFRKTOMazfyk,13.07225632,77.6610249,1
bYgMFRKTOMazfyk,13.07224011,77.66170722,1
yFtzJtTqErkjHmY,12.86459938,77.72133861,0
vDiOfcgKDYtdmZt,13.08916348,77.53441522,0
LVhpKYAnGTgckEA,13.0213614,77.50920475,0
FhjIijjHepfralL,12.98559773,77.60037391,0
gaBwUDjefoAIhZk,13.02081783,77.47204045,0
IOkVCJeKWkuYZDw,13.07689618,77.74275804,0
FZUkqAuiDMUieX,13.0862373,77.50312466,1
FZUkqAuiDMUiIeX,13.08566519,77.5031999,1
EqQqAVnPPgfKUnL,12.98960084,77.55716696,0
YyDnmnQNgNLHbk,13.0771147,77.55392083,1
YyDnmnQNgNNLHbk,13.07635591,77.55329507,1
kOxEJAonBXBSqpe,12.89849493,77.73615788,0
MPkAbjnOmaLVtSAs,12.91570876,77.69602334,1
MPkAbjnOmaLVtSA,12.91553898,77.69536774,1
GuEtbKLpZbILYJh,13.0062408,77.45555873,0
UeWCxnGiQPTgtp,12.91277866,77.72677002,1
gUeWCxnGiQPTgtp,12.91184645,77.72631327,1
iToPPNBfTeqcHW,13.02153875,77.53953788,1
izToPPNBfTeqcHW,13.02111949,77.53864401,1
YeFzfIhiXuUFhk,13.01753333,77.65319779,1
YeFzfIhiXAuUFhk,13.01791814,77.65418008,1
EpEIpoAGWbmUQKT,12.91176972,77.52921861,0
bobAlHgiBzdHqpLi,13.08074632,77.61170651,1
bobAlHgiBzdHqpL,13.08098942,77.61090852,1
SFuHyAkxZIARBKd,12.92130289,77.65770835,0
puskAoncoYEpcQl,12.91859301,77.53852115,0
jFQyLSNyfUKfGL,12.93475027,77.57220591,1
jFQyLSNyfUKfaGL,12.93548868,77.57286926,1
PnDwuQhlFHyPjrQ,12.86082967,77.63135856,0
tddCxefHKvQiObq,13.08845961,77.66535493,0
eyhOnNyDqTGichH,12.86833849,77.61052236,0
HiGoGvomqAAxJi,13.07478085,77.59240636,1
HiGoGovomqAAxJi,13.07419337,77.59234102,1
qcJdJrIMDjIWdrl,13.06803772,77.53731285,0
ZYVBgessPydqwf,13.00853376,77.66361902,1
YZYVBgessPydqwf,13.00846013,77.66413823,1
zPxfQIfkdcnBbos,12.90509538,77.50344503,0
tgVydlPSQLtbGyn,13.09618616,77.69617859,0
wjRTsidHgNntNDP,13.03155757,77.45131143,0
CRsYrPVltoTQPjz,13.09146529,77.56156161,0
aFaLAECCOMEuLFE,13.0928363,77.50275778,0
lOwisEajYwUYzLk,12.94594535,77.63034906,0
RkqnqYVIjCeLzGG,12.86380359,77.46912551,0
nXuNerkaFVsUXeC,13.09026808,77.59010985,0
UCJxlviWMpSixwU,12.98114037,77.45793498,0
OkVfIncLSLDbbKs,12.91011092,77.72526408,0
jnebQffRVzSxSCm,12.90140135,77.72905877,0
uKKGdMpjgQUitw,12.94188484,77.71969678,1
uKKGdDMpjgQUitw,12.94179518,77.71978734,1
KLdRHJbVmkUzCy,13.07243699,77.48884706,1
KLdRHJbBVmkUzCy,13.07239399,77.48853988,1
kRchTuhYICvqzTc,13.08001255,77.54215811,0
HEUYZNhvgbdSvbSM,12.87237239,77.54432337,1
HEUYZNhvgbdSvbS,12.87232042,77.54445018,1
ujvuwIqLOTWpybS,12.95937649,77.57319558,0
plSViyKUdJXpuMT,12.91773468,77.66698095,0
phrVvUzQbBpsZrWm,12.99351196,77.50033363,1
phrVvUzQbBpsZrW,12.99252484,77.50104984,1
RGXTBEBpdztkwwl,13.07097724,77.54727533,0
GrSrWWUAFOFUrhO,12.88598759,77.59143186,0
uTZUxDjCemcHaEI,12.87444037,77.53313297,0
oiWstFxbmBVpQcmN,13.02830805,77.54252608,1
oiWstFxbmBVpQcm,13.02815139,77.54216166,1
wBZGMBlnbGIExvW,12.98384012,77.66102625,0
EZVfoaSfPpOWXJw,12.88623708,77.59241136,0
OJRXKAMNLpjIVSw,13.08872569,77.48497143,0
vQOoYBDedVUGKqN,13.08611967,77.65609356,0
JFFTvAMdtvmfosJ,12.91257435,77.53621887,0
KjbBIKwAEBwxSrm,13.02398425,77.68780851,0
lwjzUNAOnfmwTqC,12.90014498,77.46804682,0
PTFNqujYyLQvYvR,13.04821914,77.69297059,0
gXzVkoqhkpuiDN,12.95441145,77.64633925,1
FgXzVkoqhkpuiDN,12.95517773,77.64645652,1
aEbDtqzRJhUBuLQ,13.04513123,77.63527604,0
dlGYsCncTOIbUCWf,12.96277245,77.73568404,1
dlGYsCncTOIbUCW,12.96340649,77.73601477,1
vGhVLhFURUOJQAx,13.06442563,77.71617091,0
FXCiHOddxYJMcIS,13.05405756,77.70366217,0
RTmvDlvrxCMlqAO,12.9742011,77.58660602,0
UfMSLoJylZlAmiq,13.00237399,77.48853291,0
uHzrwGqQqYCBcZT,12.92597959,77.56832368,0
mELnBthNCaLGUe,12.97265075,77.5325198,1
mELynBthNCaLGUe,12.97267582,77.53155635,1
DDakknsDFgVcLrj,12.88675329,77.64313217,0
pwffBtDWJELaABj,12.95009127,77.66792315,0
xqQEEMDJbRDJOZX,13.0360737,77.51183362,0
oxBbryQhnsCpCwa,13.01088811,77.70804816,0
gKLYjtAegzHapmG,12.90060278,77.68939369,0
qsqWuFUAZvPfyrd,12.99629131,77.48187173,0
xjPawNtrFErNkqp,13.01470342,77.59817886,0
dZqaaNlIZHViPYx,12.97857986,77.73806573,0
FXdpAwsykdDWQwK,12.90205885,77.57777711,0
CzuYIOOmTVWRulX,12.883901,77.56378184,0
OcKtYUIhEZfdJIuL,13.09152609,77.53338774,1
OcKtYUIhEZfdJIu,13.09096153,77.53413691,1
EfvoTvengDneMC,12.99446476,77.64659809,1
EfvoTvengDneMlC,12.99501437,77.64667407,1
plcnUcLSSpvJtLI,12.96018266,77.60095401,0
HlbSuVNjJuTzHmv,12.95607769,77.64276158,0
KBMIOFwoyKVixdd,13.00033748,77.56367098,0
rfDhyqTWnfAsKrk,13.02024819,77.6398505,0
uQdsMXvNMbjGLmN,13.0341987,77.47497865,0
kNHEfIhqcdUDXKN,12.93220519,77.62165546,0
tUQnamzbcnuMZkh,12.99642247,77.65846127,0
riBmWWfWxrqauzr,12.96651082,77.53979955,0
xOfoUDWJQRKFFppb,12.96108758,77.69436277,1
xOfoUDWJQRKFFpp,12.96101365,77.69532234,1
FOjEfvDZsKhmkTlR,13.07994167,77.51776558,1
FOjEfvDZsKhmkTl,13.07976623,77.51808906,1
vAKwvmsDFCspSLa,13.06557852,77.60885919,0
vORuDbKCUjhkARn,13.03125149,77.50590326,0
WRRehwuZCfQjtRk,13.07825628,77.52324165,0
TITddrRKOBWSQRB,13.02809038,77.52762585,0
wnFLrtiOtOZCtlN,12.8879176,77.44603776,0
ngjrVwvuvbmBcbW,12.93198944,77.69918245,0
okYcgPsHaFPjRkk,12.86527296,77.44514798,0
qhSPrVBqaODbQlr,12.94044161,77.44999918,0
WIHCtVyEBeiqHkx,12.9059974,77.59649731,0
CnuzDuVTsYnptVI,13.08034538,77.70214307,0
XeOwaYHQUWreQWI,13.04302681,77.71846202,0
LBRbIJmEooNXvWT,13.07600476,77.51931501,0
ezhgrvRgWodMhUI,12.89625292,77.46367603,0
qpPJSlQwpNQJOkz,13.0275391,77.51483784,0
OAHHiWqzjwouwSJ,12.94857639,77.57061895,0
yqfleuOeUwlZmaB,12.94080884,77.51449733,0
RLiNSrtMhmhogbNp,13.0632854,77.44897585,1
RLiNSrtMhmhogbN,13.06389334,77.44945011,1
KorFCOfAjgYvbA,13.04404266,77.63321824,1
KorFCOfAjgYjvbA,13.04327144,77.6327587,1
mbxkgnqPkfuDuSm,13.04240692,77.48117718,0
rWocaOpzdWlvnFs,13.03697694,77.72865256,0
RYagMaImRyhgBp,13.06667457,77.66587775,1
RYagMaImRyhgmBp,13.06597975,77.66514122,1
RcVkgBXVxUtItqv,12.87618374,77.70350901,0
kBDrulSAWpFBqzH,12.9673043,77.45066042,0
PJcKuCDlYTIsOBs,13.04164892,77.63085537,0
DivTzOebcLxMnzbw,12.89692844,77.5112053,1
DivTzOebcLxMnzb,12.89685227,77.5114334,1
qhCgUkLMhCKyrh,12.90194468,77.52863615,1
qhCbgUkLMhCKyrh,12.90290126,77.52888526,1
QqnkgidPmittaQD,12.95136338,77.58114253,0
hZdQBclZjSdpHyn,13.09340215,77.53332639,0
flqygxfxYkCExX,13.09521594,77.47579559,1
flqygxfxYkCExvX,13.09493931,77.47566735,1
BjzPttDSxgMUrcL,12.90185279,77.69839304,0
zrbNeFjMswOcQsa,12.99676001,77.47025731,0
fnUQgWXAvVgMkxU,12.8759207,77.47174524,0
zViYrbNGyaWnkIT,12.90686886,77.49318172,0
qLZZyWngimpGAFG,12.85409839,77.7250671,0
QiWUEqkDqKcpvJ,13.06074866,77.5858971,1
QiWUEqbkDqKcpvJ,13.06107896,77.58610804,1
YLOiNMkDiixRdtb,12.99083462,77.48489664,0
MwRkeyZJPyIEKrJ,13.01988239,77.60973276,0
urpEUjFxPCabEs,12.99905663,77.51263065,1
urpEUjFxPCabEvs,12.99986007,77.51319174,1
AUmixhyBNmWDzXD,13.06797739,77.46907759,0
VxIQEBOpZZYeSES,12.85317158,77.66377241,0
FcUGuCEXiQsWuZb,13.01295294,77.5416765,0
iliTOhiWWjJUHvp,12.94702348,77.54185317,0
HrKaRudfipajChh,13.01984814,77.68711791,0
ccnMrBIfsjbcGFW,12.88361721,77.48257473,0
FHUJCnUZuEBOIJx,13.08866086,77.7159822,0
YdtNmuaZMgzOYGT,13.02459373,77.54776802,0
rTJTjJLdjlUrgYJ,12.87746784,77.62420732,0
DpzWspgkbRIWxCAW,13.09336503,77.55435615,1
DpzWspgkbRIWxCA,13.09320366,77.55360658,1
eWsDSSenXjpWbvD,12.86085256,77.62575055,0
DhYAYaiNRddBtI,12.97533189,77.57998187,1
DhYAYaitNRddBtI,12.9746685,77.5800152,1
QuVHgggjtFmCynd,13.06231907,77.61816234,0
RwVejMVSHcfBeiQ,12.95088724,77.53507482,0
nBaUTZAYmEKmVJC,12.92748786,77.4760403,0
gDQnrQsYbQLyQru,13.0780495,77.52546245,0
TMhXOzBEIMGiSXF,13.06352174,77.48416456,0
FCIJEmEjzCpfkaSu,13.06195571,77.67737801,1
FCIJEmEjzCpfkaS,13.06242186,77.67655649,1
pydtJnzWatSTCjp,13.07994795,77.49259331,0
NpOwAlWpOANcbyb,12.96725619,77.69779856,0
fCLVGTwQWqOtAxx,12.86787322,77.4699046,0
FqyPFvTMAoGaQf,12.95706773,77.47089896,1
FqyPFvTMAoGaQfe,12.95754824,77.47057649,1
ZeLpfpRUmfNRPoi,12.96924037,77.73420791,0
yNnoiTmnTPkApZs,13.05423706,77.54077802,0
AQnUKtCHkbkhmfz,13.0941596,77.73453382,0
DSZfkCyxfOGBLvW,12.9435666,77.66058349,0
toCoOFODdmbHgfc,12.86246607,77.55013449,0
GkvhVVQOhHAWOYI,12.94694843,77.44984415,0
JAgUUKvOeFAIwkL,13.06195664,77.59889626,0
vMAkTaNyHJYNGH,12.87074603,77.72213418,1
vMAkTaNyHJYNGHC,12.86996484,77.7230913,1
zQDEiRPPYHPLkCF,12.93068707,77.50889523,0
HxJLFSQVRESahX,13.03590358,77.71012975,1
HxJLFSQVRESgahX,13.03540979,77.71105496,1
QRdSjPEcodYZOSA,12.85553597,77.51418371,0
ePBjaDUuGtuymix,12.87054648,77.5473878,0
VrfRpuzBUMDxjnup,12.99567416,77.593764,1
VrfRpuzBUMDxjnu,12.99588544,77.59440727,1
HdsBGVIyzmyihid,13.02131498,77.53577013,0
pZcqIDthfrTpuMt,13.01593345,77.62799468,0
JrYsUgGRlzTsFe,13.00748094,77.67148347,1
JrYsUgGRlzTsFce,13.0080219,77.67170394,1
QIyctAitfynjKqa,12.87497929,77.667836,0
LOVXZvPunnsecxB,12.86822107,77.58416433,0
DcAaqVlHyDEuCKs,12.88039629,77.45121743,0
OQkvUvgkwFPXvhK,12.8559143,77.71039881,0
eiqECNBhHmLHJcM,13.09377035,77.50593097,0
riyhEsRnFpJpVTb,12.94863828,77.46252111,0
jtkFucyInjewkKF,12.91175956,77.45624251,0
QVACCtccNXqVwNr,13.01791123,77.61585559,0
hQemnWszjIjnIgO,12.88132164,77.70880817,0
rqWJqwaVxtmPPvC,13.0554953,77.61063444,0
RYdwfHZlXTMLBpu,12.91626329,77.72086868,0
BwwVdvPCAvhBcqX,13.08282528,77.70338029,0
KqxWWVadVBWNzOh,12.89703444,77.48458599,0
WDBXDiGNkfGQDJG,13.09537776,77.5256878,0
EjlmwpMIQNBUuuD,13.06637957,77.60393903,0
txDIoThfwSkilAe,12.96074606,77.58380329,0
HhwoXuhbFEDXuZ,12.99526079,77.53836274,1
HhwoXuJhbFEDXuZ,12.99517508,77.53857618,1
hyiTqGdshNmmqOX,12.88594012,77.47452674,0
FOOwqeEnfLGROlX,12.88828708,77.72600822,0
ehmhaOaBKynlevE,13.00888566,77.54629339,0
NuTTnVbCnAFtkQ,12.86738841,77.63159598,1
NuTTnVbCsnAFtkQ,12.86677553,77.63231213,1
kEWaFsCFdmlkkmf,13.08476895,77.46654351,0
hoRurjUtRSFqVqH,12.8631468,77.64140006,0
ckGdVLRrGSKEkCr,12.89425475,77.50131758,0
SLBxdnPXZhVVbc,12.94302208,77.45695599,1
SLBxdnPXZhCVVbc,12.94207955,77.45619683,1
QQwiMBOsXKjKkD,12.8596107,77.67429464,1
QQwiMBOsXKjKkDR,12.85866263,77.67339577,1
KPNszYLaOUtlfDW,13.0284528,77.73163621,0
OpjtOxeekjSGWME,12.88752607,77.63141427,0
fvKXyyJrqHiURP,12.88852171,77.54724394,1
fhvKXyyJrqHiURP,12.88931196,77.54723409,1
QfoPbXPXvBDQyje,13.06393028,77.53557909,0
LVlSBNxEERIFHbMa,12.91766016,77.52775864,1
LVlSBNxEERIFHbM,12.91668359,77.528186,1
GjnJbQtfRFTZftvl,12.9144831,77.56266522,1
GjnJbQtfRFTZftv,12.91465789,77.5621456,1
pqxDWIePiDUCOpVT,12.91345,77.49425564,1
pqxDWIePiDUCOpV,12.91348758,77.49459994,1
RAdodbtcopxMdhc,13.05688002,77.60212594,0
YDfrDaRrRjNDVXb,13.01727864,77.74043613,0
cxSMhTDnkikDYmB,12.85290844,77.67624932,0
sBekKTEtiVjJmwkK,13.05299516,77.64586015,1
sBekKTEtiVjJmwk,13.05351496,77.64509555,1
LzmCQYJbzjdynny,12.90007919,77.74021021,0
qGhHAimoGFrGUOu,12.96243257,77.53432784,0
mzyXaIDiahUBmlll,13.0829622,77.55984613,1
mzyXaIDiahUBmll,13.08359706,77.55903282,1
PQZGDqElFZjNYQE,13.07618372,77.46145851,0
puOQmLhHLiEOvB,13.02301251,77.51792649,1
jpuOQmLhHLiEOvB,13.02268092,77.51758777,1
qoiLyJBHIgAXOc,12.96977632,77.50490135,1
qoiVLyJBHIgAXOc,12.96982078,77.50550459,1
HmqofMelkAMeVZ,13.03069878,77.52518609,1
HmqofMelkAMeVVZ,13.03125993,77.52587231,1
XbhGTlkcGEJhXqB,12.96343387,77.47156011,0
VUUmoEigVovEGDt,13.05297243,77.59796092,0
amEMoWjVfqktnHF,12.90784197,77.53276297,0
MaphqzNHZkZerwg,12.88187585,77.65965716,0
CTzqBENdvuNxlNi,12.92119509,77.55063664,0
qjTnVtTxUoYoREKH,13.0701858,77.55014854,1
qjTnVtTxUoYoREK,13.0696533,77.54966478,1
HlSyHmksRgJpAOp,13.01364912,77.51061338,0
lUDSOlVnQFyLLnJ,12.87670604,77.48142202,0
qZcJaoNCkccwFU,13.03926376,77.63558529,1
qZcJaWoNCkccwFU,13.03948986,77.63512627,1
kewcosmbRTHHBCS,13.07089751,77.57875956,0
opYpQLMQgFVIzakR,13.02762629,77.559448,1
opYpQLMQgFVIzak,13.02690908,77.55991787,1
nlBoAQmMrAdOyim,12.9098223,77.44523922,0
aYIIOZNqNtyvbJo,12.88035852,77.6988874,0
XpaBaZBPWxTwlyd,12.86222775,77.61040324,0
srdxilrqHVUKLOO,12.96306184,77.58648941,0
RTEMZabMFvPYMnR,12.87395545,77.59379577,0
yiyLnTQVVsJhVbS,13.0138967,77.63215695,0
rKZaoYPyYqmScAc,13.08854995,77.70692738,0
JKPBIFgeyripHYW,12.9711393,77.57592352,0
eJcqbZhBcksxytf,13.08295048,77.52882039,0
caNSZpoqqkrLcmd,12.87631783,77.52649607,0
mWESAXnPmfyneRx,13.01995455,77.59448726,0
NKaTyQNjoRAszyG,12.92812123,77.49229382,0
kggGpPNiXIPDuqs,12.91860492,77.59143186,0
JxvnSpmsVoAJFF,12.96837345,77.53820513,1
JxmvnSpmsVoAJFF,12.96810947,77.53904929,1
iwLDxSUqeHQMbPc,12.937181,77.66867283,0
aNXhldbfkuhEAiY,12.98104761,77.70846956,0
cATceyPXUpHYsMK,12.93519328,77.48953658,0
iYOQOntLdIiUJWwW,12.87502247,77.52545081,1
iYOQOntLdIiUJWw,12.8743254,77.52629088,1
SkZYKkUsNEzIWm,12.95449402,77.58831544,1
SkZYKkUesNEzIWm,12.95489064,77.58775993,1
eeKnmeTTcRvKIbZ,12.88412783,77.46310344,0
umhNiUbjXbBBBUn,12.89807945,77.48388805,0
OwBZhFTwHEfwLkU,13.07894287,77.58206644,0
xoEdnZUApqbEnAP,12.97412037,77.68116826,0
dGdWIMrVPnswAZPp,13.05054486,77.68695156,1
dGdWIMrVPnswAZP,13.04990043,77.68646569,1
sKElwdLVnLwjhZEh,12.91583997,77.63370276,1
sKElwdLVnLwjhZE,12.9167183,77.63381621,1
uKJSgCZfSmCxBwW,12.94809326,77.73842333,0
HwhJHRrPLnyiasR,13.04291139,77.69743171,0
QaPDKrhDoxMXILZ,12.9335257,77.69619617,0
UiCTxOPUOjKDzVSv,13.01494697,77.50736767,1
UiCTxOPUOjKDzVS,13.01581531,77.50645658,1
hLnBfqHPAJEpCVh,12.89648847,77.57555169,0
CzxesbMKSwUAcTO,13.01220361,77.58596745,0
MSxAtSIqkPqiEcb,12.92140666,77.51586755,0
OJwJHYKMIkrlUco,12.87410376,77.69104627,0
SWhmohQDzIXeGaX,13.05863178,77.63539656,0
GiZPUJwFzszBmxI,12.9351956,77.57338284,0
IytuRjvmrUlilCC,12.9053709,77.48309378,0
yjYvGBpjQeYtOtI,12.94168385,77.47841458,0
fqsyMInuQxDnyUt,13.0680193,77.53191218,0
rEibECARVGevGzo,12.95182429,77.7071573,0
HbfEsOaECdmcdsU,12.98828991,77.48787864,0
RSNgWdukaOnqhNI,13.0245319,77.66613515,0
AljOKMHcNDHLPPT,12.86292853,77.51977339,0
diyxuraMFIbQubL,12.89988663,77.44717959,0
KZOuWKDniFQPyYGN,12.94152361,77.45155166,1
KZOuWKDniFQPyYG,12.94200549,77.45136624,1
ZJrxkcjMcHsqaBH,12.94233721,77.47907661,0
DliYnoziYgRbMm,12.85895701,77.67396635,1
DliYnoziYTgRbMm,12.85947223,77.67395942,1
SEndJOAxuyEYlGik,13.09086958,77.53732427,1
SEndJOAxuyEYlGi,13.09115769,77.53718909,1
UswyRHeeYaRwPjR,12.88182186,77.47168562,0
lPdNkrwXcxueHGm,12.88655693,77.56512637,0
LYRpSqZaNeojwqr,13.08897766,77.46153818,0
nUZHDwNStxYzQRu,12.90958777,77.61801624,0
JPgslMgZSqSLIdY,13.06072232,77.52330902,0
fryPzVNafrjMFuq,13.06057486,77.58835576,0
RBTIJNOZgsRcAhe,13.02601923,77.71638355,0
EwlNaEFAdiSMJje,12.97245003,77.66982682,0
UBGnVhraXjyRTlR,12.87834624,77.67102988,0
DbFVdczFEopkSfD,12.91560596,77.61656917,0
zdMzGAUJNExgYJC,12.8788168,77.71913278,0
yFfWwKdQXlTtQDk,13.02774937,77.7060164,0
JjsFDeoQFFdVsZu,13.04450037,77.59387042,0
ythhpBuudzCMURc,12.91421651,77.62819973,0
ZrjgfHZsEwmxnhX,13.09630574,77.68423579,0
aIBdBmtMPPZRDAE,13.0042156,77.66020901,0
RdVjNqLLaWjSbtNd,12.91621899,77.66754385,1
RdVjNqLLaWjSbtN,12.91667953,77.66754685,1
